RUN	hammertime.GatlingSimulationTest	gatlingsimulationtest	1584632713760	 	3.3.1
USER	Slaying the dragon	935	END	1584632761273	1584632762303
USER	Slaying the dragon	956	START	1584632762322	1584632762322
REQUEST	936		Deferred attack	1584632761324	1584632762332	OK	 
USER	Slaying the dragon	936	END	1584632761323	1584632762352
USER	Slaying the dragon	957	START	1584632762373	1584632762373
REQUEST	937		Deferred attack	1584632761373	1584632762382	OK	 
USER	Slaying the dragon	937	END	1584632761372	1584632762402
USER	Slaying the dragon	958	START	1584632762424	1584632762424
REQUEST	938		Deferred attack	1584632761423	1584632762430	OK	 
USER	Slaying the dragon	938	END	1584632761422	1584632762452
USER	Slaying the dragon	959	START	1584632762474	1584632762474
REQUEST	939		Deferred attack	1584632761472	1584632762478	OK	 
USER	Slaying the dragon	939	END	1584632761472	1584632762504
USER	Slaying the dragon	960	START	1584632762522	1584632762522
REQUEST	940		Deferred attack	1584632761525	1584632762534	OK	 
USER	Slaying the dragon	940	END	1584632761525	1584632762563
USER	Slaying the dragon	961	START	1584632762574	1584632762574
REQUEST	941		Deferred attack	1584632761573	1584632762579	OK	 
USER	Slaying the dragon	941	END	1584632761572	1584632762603
USER	Slaying the dragon	962	START	1584632762613	1584632762613
REQUEST	942		Deferred attack	1584632761624	1584632762629	OK	 
USER	Slaying the dragon	942	END	1584632761623	1584632762653
USER	Slaying the dragon	963	START	1584632762662	1584632762662
REQUEST	943		Deferred attack	1584632761673	1584632762680	OK	 
USER	Slaying the dragon	943	END	1584632761673	1584632762703
USER	Slaying the dragon	964	START	1584632762713	1584632762713
REQUEST	944		Deferred attack	1584632761725	1584632762733	OK	 
USER	Slaying the dragon	944	END	1584632761724	1584632762763
USER	Slaying the dragon	965	START	1584632762763	1584632762763
REQUEST	945		Deferred attack	1584632761773	1584632762777	OK	 
USER	Slaying the dragon	945	END	1584632761772	1584632762804
USER	Slaying the dragon	966	START	1584632762813	1584632762813
REQUEST	946		Deferred attack	1584632761824	1584632762832	OK	 
USER	Slaying the dragon	946	END	1584632761823	1584632762862
USER	Slaying the dragon	967	START	1584632762862	1584632762862
REQUEST	947		Deferred attack	1584632761873	1584632762878	OK	 
USER	Slaying the dragon	947	END	1584632761872	1584632762903
USER	Slaying the dragon	968	START	1584632762913	1584632762913
REQUEST	948		Deferred attack	1584632761923	1584632762930	OK	 
USER	Slaying the dragon	948	END	1584632761922	1584632762952
USER	Slaying the dragon	969	START	1584632762962	1584632762962
REQUEST	949		Deferred attack	1584632761973	1584632762981	OK	 
USER	Slaying the dragon	949	END	1584632761973	1584632763002
USER	Slaying the dragon	970	START	1584632763013	1584632763013
REQUEST	950		Deferred attack	1584632762024	1584632763029	OK	 
USER	Slaying the dragon	950	END	1584632762023	1584632763055
USER	Slaying the dragon	971	START	1584632763063	1584632763063
REQUEST	951		Deferred attack	1584632762075	1584632763082	OK	 
USER	Slaying the dragon	951	END	1584632762075	1584632763112
USER	Slaying the dragon	972	START	1584632763112	1584632763112
REQUEST	952		Deferred attack	1584632762124	1584632763130	OK	 
USER	Slaying the dragon	952	END	1584632762123	1584632763152
USER	Slaying the dragon	973	START	1584632763163	1584632763163
REQUEST	953		Deferred attack	1584632762173	1584632763176	OK	 
USER	Slaying the dragon	953	END	1584632762173	1584632763204
USER	Slaying the dragon	974	START	1584632763213	1584632763213
REQUEST	954		Deferred attack	1584632762223	1584632763231	OK	 
USER	Slaying the dragon	954	END	1584632762223	1584632763252
USER	Slaying the dragon	975	START	1584632763262	1584632763262
REQUEST	955		Deferred attack	1584632762273	1584632763280	OK	 
USER	Slaying the dragon	955	END	1584632762272	1584632763303
USER	Slaying the dragon	976	START	1584632763313	1584632763313
REQUEST	956		Deferred attack	1584632762323	1584632763330	OK	 
USER	Slaying the dragon	956	END	1584632762322	1584632763353
USER	Slaying the dragon	977	START	1584632763363	1584632763363
REQUEST	957		Deferred attack	1584632762374	1584632763381	OK	 
USER	Slaying the dragon	957	END	1584632762373	1584632763402
USER	Slaying the dragon	978	START	1584632763413	1584632763413
REQUEST	958		Deferred attack	1584632762424	1584632763430	OK	 
USER	Slaying the dragon	958	END	1584632762424	1584632763452
USER	Slaying the dragon	979	START	1584632763463	1584632763463
REQUEST	959		Deferred attack	1584632762474	1584632763480	OK	 
USER	Slaying the dragon	959	END	1584632762474	1584632763503
USER	Slaying the dragon	980	START	1584632763513	1584632763513
REQUEST	960		Deferred attack	1584632762522	1584632763530	OK	 
USER	Slaying the dragon	960	END	1584632762522	1584632763552
USER	Slaying the dragon	981	START	1584632763564	1584632763564
REQUEST	961		Deferred attack	1584632762574	1584632763582	OK	 
USER	Slaying the dragon	961	END	1584632762574	1584632763603
REQUEST	962		Deferred attack	1584632762614	1584632763621	OK	 
USER	Slaying the dragon	982	START	1584632763623	1584632763623
USER	Slaying the dragon	962	END	1584632762613	1584632763642
REQUEST	963		Deferred attack	1584632762663	1584632763669	OK	 
USER	Slaying the dragon	983	START	1584632763672	1584632763672
USER	Slaying the dragon	963	END	1584632762662	1584632763692
REQUEST	964		Deferred attack	1584632762713	1584632763720	OK	 
USER	Slaying the dragon	984	START	1584632763722	1584632763722
USER	Slaying the dragon	964	END	1584632762713	1584632763743
REQUEST	965		Deferred attack	1584632762763	1584632763770	OK	 
USER	Slaying the dragon	985	START	1584632763773	1584632763773
USER	Slaying the dragon	965	END	1584632762763	1584632763792
REQUEST	966		Deferred attack	1584632762814	1584632763821	OK	 
USER	Slaying the dragon	986	START	1584632763824	1584632763824
USER	Slaying the dragon	966	END	1584632762813	1584632763844
REQUEST	967		Deferred attack	1584632762862	1584632763869	OK	 
USER	Slaying the dragon	987	START	1584632763873	1584632763873
USER	Slaying the dragon	967	END	1584632762862	1584632763893
REQUEST	968		Deferred attack	1584632762913	1584632763921	OK	 
USER	Slaying the dragon	988	START	1584632763924	1584632763924
USER	Slaying the dragon	968	END	1584632762913	1584632763943
REQUEST	969		Deferred attack	1584632762962	1584632763969	OK	 
USER	Slaying the dragon	989	START	1584632763974	1584632763974
USER	Slaying the dragon	969	END	1584632762962	1584632763994
REQUEST	970		Deferred attack	1584632763013	1584632764020	OK	 
USER	Slaying the dragon	990	START	1584632764024	1584632764024
USER	Slaying the dragon	970	END	1584632763013	1584632764044
REQUEST	971		Deferred attack	1584632763064	1584632764070	OK	 
USER	Slaying the dragon	991	START	1584632764072	1584632764072
USER	Slaying the dragon	971	END	1584632763063	1584632764095
REQUEST	972		Deferred attack	1584632763112	1584632764118	OK	 
USER	Slaying the dragon	992	START	1584632764122	1584632764122
USER	Slaying the dragon	972	END	1584632763112	1584632764142
REQUEST	973		Deferred attack	1584632763163	1584632764168	OK	 
USER	Slaying the dragon	993	START	1584632764173	1584632764173
USER	Slaying the dragon	973	END	1584632763163	1584632764193
REQUEST	974		Deferred attack	1584632763213	1584632764219	OK	 
USER	Slaying the dragon	994	START	1584632764224	1584632764224
USER	Slaying the dragon	974	END	1584632763213	1584632764242
REQUEST	975		Deferred attack	1584632763263	1584632764270	OK	 
USER	Slaying the dragon	995	START	1584632764274	1584632764274
USER	Slaying the dragon	975	END	1584632763262	1584632764294
REQUEST	976		Deferred attack	1584632763314	1584632764318	OK	 
USER	Slaying the dragon	996	START	1584632764322	1584632764322
USER	Slaying the dragon	976	END	1584632763313	1584632764344
REQUEST	977		Deferred attack	1584632763363	1584632764371	OK	 
USER	Slaying the dragon	997	START	1584632764373	1584632764373
USER	Slaying the dragon	977	END	1584632763363	1584632764392
REQUEST	978		Deferred attack	1584632763413	1584632764419	OK	 
USER	Slaying the dragon	998	START	1584632764424	1584632764424
USER	Slaying the dragon	978	END	1584632763413	1584632764444
REQUEST	979		Deferred attack	1584632763463	1584632764470	OK	 
USER	Slaying the dragon	999	START	1584632764472	1584632764472
USER	Slaying the dragon	979	END	1584632763463	1584632764494
REQUEST	980		Deferred attack	1584632763513	1584632764521	OK	 
USER	Slaying the dragon	1000	START	1584632764522	1584632764522
USER	Slaying the dragon	980	END	1584632763513	1584632764554
REQUEST	981		Deferred attack	1584632763564	1584632764569	OK	 
USER	Slaying the dragon	1001	START	1584632764572	1584632764572
USER	Slaying the dragon	981	END	1584632763564	1584632764594
USER	Slaying the dragon	1002	START	1584632764623	1584632764623
REQUEST	982		Deferred attack	1584632763624	1584632764627	OK	 
USER	Slaying the dragon	982	END	1584632763623	1584632764653
USER	Slaying the dragon	1003	START	1584632764673	1584632764673
REQUEST	983		Deferred attack	1584632763672	1584632764679	OK	 
USER	Slaying the dragon	983	END	1584632763672	1584632764703
USER	Slaying the dragon	1004	START	1584632764722	1584632764722
REQUEST	984		Deferred attack	1584632763722	1584632764724	OK	 
USER	Slaying the dragon	984	END	1584632763722	1584632764753
USER	Slaying the dragon	1005	START	1584632764772	1584632764772
REQUEST	985		Deferred attack	1584632763773	1584632764780	OK	 
USER	Slaying the dragon	985	END	1584632763773	1584632764804
USER	Slaying the dragon	1006	START	1584632764824	1584632764824
REQUEST	986		Deferred attack	1584632763824	1584632764831	OK	 
USER	Slaying the dragon	986	END	1584632763824	1584632764854
USER	Slaying the dragon	1007	START	1584632764873	1584632764873
REQUEST	987		Deferred attack	1584632763873	1584632764880	OK	 
USER	Slaying the dragon	987	END	1584632763873	1584632764902
USER	Slaying the dragon	1008	START	1584632764922	1584632764922
REQUEST	988		Deferred attack	1584632763924	1584632764931	OK	 
USER	Slaying the dragon	988	END	1584632763924	1584632764953
USER	Slaying the dragon	1009	START	1584632764974	1584632764974
REQUEST	989		Deferred attack	1584632763974	1584632764981	OK	 
USER	Slaying the dragon	989	END	1584632763974	1584632765002
USER	Slaying the dragon	1010	START	1584632765023	1584632765023
REQUEST	990		Deferred attack	1584632764024	1584632765031	OK	 
USER	Slaying the dragon	990	END	1584632764024	1584632765054
USER	Slaying the dragon	1011	START	1584632765072	1584632765072
REQUEST	991		Deferred attack	1584632764072	1584632765077	OK	 
USER	Slaying the dragon	991	END	1584632764072	1584632765103
USER	Slaying the dragon	1012	START	1584632765122	1584632765122
REQUEST	992		Deferred attack	1584632764123	1584632765127	OK	 
USER	Slaying the dragon	992	END	1584632764122	1584632765154
USER	Slaying the dragon	1013	START	1584632765174	1584632765174
REQUEST	993		Deferred attack	1584632764173	1584632765180	OK	 
USER	Slaying the dragon	993	END	1584632764173	1584632765202
USER	Slaying the dragon	1014	START	1584632765223	1584632765223
REQUEST	994		Deferred attack	1584632764224	1584632765232	OK	 
USER	Slaying the dragon	994	END	1584632764224	1584632765253
USER	Slaying the dragon	1015	START	1584632765273	1584632765273
REQUEST	995		Deferred attack	1584632764275	1584632765279	OK	 
USER	Slaying the dragon	995	END	1584632764274	1584632765302
USER	Slaying the dragon	1016	START	1584632765324	1584632765324
REQUEST	996		Deferred attack	1584632764323	1584632765328	OK	 
USER	Slaying the dragon	996	END	1584632764322	1584632765352
USER	Slaying the dragon	1017	START	1584632765373	1584632765373
REQUEST	997		Deferred attack	1584632764374	1584632765379	OK	 
USER	Slaying the dragon	997	END	1584632764373	1584632765401
USER	Slaying the dragon	1018	START	1584632765422	1584632765422
REQUEST	998		Deferred attack	1584632764424	1584632765427	OK	 
USER	Slaying the dragon	998	END	1584632764424	1584632765453
USER	Slaying the dragon	1019	START	1584632765473	1584632765473
REQUEST	999		Deferred attack	1584632764472	1584632765478	OK	 
USER	Slaying the dragon	999	END	1584632764472	1584632765503
USER	Slaying the dragon	1020	START	1584632765524	1584632765524
REQUEST	1000		Deferred attack	1584632764522	1584632765529	OK	 
USER	Slaying the dragon	1000	END	1584632764522	1584632765554
USER	Slaying the dragon	1021	START	1584632765573	1584632765573
REQUEST	1001		Deferred attack	1584632764573	1584632765580	OK	 
USER	Slaying the dragon	1001	END	1584632764572	1584632765603
USER	Slaying the dragon	1022	START	1584632765624	1584632765624
REQUEST	1002		Deferred attack	1584632764623	1584632765626	OK	 
USER	Slaying the dragon	1002	END	1584632764623	1584632765652
USER	Slaying the dragon	1023	START	1584632765673	1584632765673
REQUEST	1003		Deferred attack	1584632764673	1584632765678	OK	 
USER	Slaying the dragon	1003	END	1584632764673	1584632765703
USER	Slaying the dragon	1024	START	1584632765722	1584632765722
REQUEST	1004		Deferred attack	1584632764722	1584632765726	OK	 
USER	Slaying the dragon	1004	END	1584632764722	1584632765753
USER	Slaying the dragon	1025	START	1584632765773	1584632765773
REQUEST	1005		Deferred attack	1584632764772	1584632765778	OK	 
USER	Slaying the dragon	1005	END	1584632764772	1584632765804
USER	Slaying the dragon	1026	START	1584632765823	1584632765823
REQUEST	1006		Deferred attack	1584632764825	1584632765832	OK	 
USER	Slaying the dragon	1006	END	1584632764824	1584632765853
USER	Slaying the dragon	1027	START	1584632765872	1584632765872
REQUEST	1007		Deferred attack	1584632764873	1584632765880	OK	 
USER	Slaying the dragon	1007	END	1584632764873	1584632765903
USER	Slaying the dragon	1028	START	1584632765923	1584632765923
REQUEST	1008		Deferred attack	1584632764922	1584632765929	OK	 
USER	Slaying the dragon	1008	END	1584632764922	1584632765953
USER	Slaying the dragon	1029	START	1584632765973	1584632765973
REQUEST	1009		Deferred attack	1584632764974	1584632765982	OK	 
USER	Slaying the dragon	1009	END	1584632764974	1584632766003
USER	Slaying the dragon	1030	START	1584632766024	1584632766024
REQUEST	1010		Deferred attack	1584632765023	1584632766027	OK	 
USER	Slaying the dragon	1010	END	1584632765023	1584632766054
USER	Slaying the dragon	1031	START	1584632766073	1584632766073
REQUEST	1011		Deferred attack	1584632765072	1584632766078	OK	 
USER	Slaying the dragon	1011	END	1584632765072	1584632766104
USER	Slaying the dragon	1032	START	1584632766121	1584632766121
REQUEST	1012		Deferred attack	1584632765123	1584632766126	OK	 
USER	Slaying the dragon	1012	END	1584632765122	1584632766153
USER	Slaying the dragon	1033	START	1584632766174	1584632766174
REQUEST	1013		Deferred attack	1584632765174	1584632766180	OK	 
USER	Slaying the dragon	1013	END	1584632765174	1584632766202
USER	Slaying the dragon	1034	START	1584632766223	1584632766223
REQUEST	1014		Deferred attack	1584632765223	1584632766227	OK	 
USER	Slaying the dragon	1014	END	1584632765223	1584632766252
USER	Slaying the dragon	1035	START	1584632766274	1584632766274
REQUEST	1015		Deferred attack	1584632765274	1584632766280	OK	 
USER	Slaying the dragon	1015	END	1584632765273	1584632766302
USER	Slaying the dragon	1036	START	1584632766322	1584632766322
REQUEST	1016		Deferred attack	1584632765324	1584632766329	OK	 
USER	Slaying the dragon	1016	END	1584632765324	1584632766353
USER	Slaying the dragon	1037	START	1584632766374	1584632766374
REQUEST	1017		Deferred attack	1584632765374	1584632766378	OK	 
USER	Slaying the dragon	1017	END	1584632765373	1584632766404
USER	Slaying the dragon	1038	START	1584632766424	1584632766424
REQUEST	1018		Deferred attack	1584632765423	1584632766429	OK	 
USER	Slaying the dragon	1018	END	1584632765422	1584632766453
USER	Slaying the dragon	1039	START	1584632766474	1584632766474
REQUEST	1019		Deferred attack	1584632765473	1584632766477	OK	 
USER	Slaying the dragon	1019	END	1584632765473	1584632766502
USER	Slaying the dragon	1040	START	1584632766523	1584632766523
REQUEST	1020		Deferred attack	1584632765524	1584632766532	OK	 
USER	Slaying the dragon	1020	END	1584632765524	1584632766554
USER	Slaying the dragon	1041	START	1584632766573	1584632766573
REQUEST	1021		Deferred attack	1584632765573	1584632766581	OK	 
USER	Slaying the dragon	1021	END	1584632765573	1584632766602
USER	Slaying the dragon	1042	START	1584632766613	1584632766613
REQUEST	1022		Deferred attack	1584632765624	1584632766631	OK	 
USER	Slaying the dragon	1022	END	1584632765624	1584632766655
USER	Slaying the dragon	1043	START	1584632766663	1584632766663
REQUEST	1023		Deferred attack	1584632765673	1584632766682	OK	 
USER	Slaying the dragon	1023	END	1584632765673	1584632766703
USER	Slaying the dragon	1044	START	1584632766712	1584632766712
REQUEST	1024		Deferred attack	1584632765722	1584632766728	OK	 
USER	Slaying the dragon	1024	END	1584632765722	1584632766752
USER	Slaying the dragon	1045	START	1584632766762	1584632766762
REQUEST	1025		Deferred attack	1584632765773	1584632766779	OK	 
USER	Slaying the dragon	1025	END	1584632765773	1584632766802
USER	Slaying the dragon	1046	START	1584632766814	1584632766814
REQUEST	1026		Deferred attack	1584632765823	1584632766826	OK	 
USER	Slaying the dragon	1026	END	1584632765823	1584632766852
USER	Slaying the dragon	1047	START	1584632766864	1584632766864
REQUEST	1027		Deferred attack	1584632765872	1584632766880	OK	 
USER	Slaying the dragon	1027	END	1584632765872	1584632766903
USER	Slaying the dragon	1048	START	1584632766912	1584632766912
REQUEST	1028		Deferred attack	1584632765923	1584632766929	OK	 
USER	Slaying the dragon	1028	END	1584632765923	1584632766953
USER	Slaying the dragon	1049	START	1584632766962	1584632766962
REQUEST	1029		Deferred attack	1584632765973	1584632766981	OK	 
USER	Slaying the dragon	1029	END	1584632765973	1584632767003
USER	Slaying the dragon	1050	START	1584632767014	1584632767014
REQUEST	1030		Deferred attack	1584632766024	1584632767030	OK	 
USER	Slaying the dragon	1030	END	1584632766024	1584632767053
USER	Slaying the dragon	1051	START	1584632767063	1584632767063
REQUEST	1031		Deferred attack	1584632766074	1584632767080	OK	 
USER	Slaying the dragon	1031	END	1584632766073	1584632767104
USER	Slaying the dragon	1052	START	1584632767114	1584632767114
REQUEST	1032		Deferred attack	1584632766122	1584632767129	OK	 
USER	Slaying the dragon	1032	END	1584632766121	1584632767152
USER	Slaying the dragon	1053	START	1584632767164	1584632767164
REQUEST	1033		Deferred attack	1584632766174	1584632767181	OK	 
USER	Slaying the dragon	1033	END	1584632766174	1584632767202
USER	Slaying the dragon	1054	START	1584632767213	1584632767213
REQUEST	1034		Deferred attack	1584632766223	1584632767230	OK	 
USER	Slaying the dragon	1034	END	1584632766223	1584632767253
USER	Slaying the dragon	1055	START	1584632767263	1584632767263
REQUEST	1035		Deferred attack	1584632766274	1584632767283	OK	 
USER	Slaying the dragon	1035	END	1584632766274	1584632767303
USER	Slaying the dragon	1056	START	1584632767312	1584632767312
REQUEST	1036		Deferred attack	1584632766323	1584632767325	OK	 
USER	Slaying the dragon	1036	END	1584632766322	1584632767354
USER	Slaying the dragon	1057	START	1584632767362	1584632767362
REQUEST	1037		Deferred attack	1584632766374	1584632767385	OK	 
USER	Slaying the dragon	1037	END	1584632766374	1584632767414
USER	Slaying the dragon	1058	START	1584632767414	1584632767414
REQUEST	1038		Deferred attack	1584632766424	1584632767429	OK	 
USER	Slaying the dragon	1038	END	1584632766424	1584632767452
USER	Slaying the dragon	1059	START	1584632767462	1584632767462
REQUEST	1039		Deferred attack	1584632766475	1584632767482	OK	 
USER	Slaying the dragon	1039	END	1584632766474	1584632767503
USER	Slaying the dragon	1060	START	1584632767512	1584632767512
REQUEST	1040		Deferred attack	1584632766524	1584632767532	OK	 
USER	Slaying the dragon	1040	END	1584632766523	1584632767554
USER	Slaying the dragon	1061	START	1584632767562	1584632767562
REQUEST	1041		Deferred attack	1584632766574	1584632767582	OK	 
USER	Slaying the dragon	1041	END	1584632766573	1584632767612
USER	Slaying the dragon	1062	START	1584632767612	1584632767612
REQUEST	1042		Deferred attack	1584632766613	1584632767619	OK	 
USER	Slaying the dragon	1042	END	1584632766613	1584632767643
USER	Slaying the dragon	1063	START	1584632767663	1584632767663
REQUEST	1043		Deferred attack	1584632766663	1584632767668	OK	 
USER	Slaying the dragon	1043	END	1584632766663	1584632767694
USER	Slaying the dragon	1064	START	1584632767713	1584632767713
REQUEST	1044		Deferred attack	1584632766712	1584632767716	OK	 
USER	Slaying the dragon	1044	END	1584632766712	1584632767742
USER	Slaying the dragon	1065	START	1584632767762	1584632767762
REQUEST	1045		Deferred attack	1584632766762	1584632767768	OK	 
USER	Slaying the dragon	1045	END	1584632766762	1584632767793
USER	Slaying the dragon	1066	START	1584632767814	1584632767814
REQUEST	1046		Deferred attack	1584632766814	1584632767823	OK	 
USER	Slaying the dragon	1046	END	1584632766814	1584632767842
USER	Slaying the dragon	1067	START	1584632767864	1584632767864
REQUEST	1047		Deferred attack	1584632766864	1584632767870	OK	 
USER	Slaying the dragon	1047	END	1584632766864	1584632767892
USER	Slaying the dragon	1068	START	1584632767913	1584632767913
REQUEST	1048		Deferred attack	1584632766913	1584632767918	OK	 
USER	Slaying the dragon	1048	END	1584632766912	1584632767944
USER	Slaying the dragon	1069	START	1584632767964	1584632767964
REQUEST	1049		Deferred attack	1584632766962	1584632767969	OK	 
USER	Slaying the dragon	1049	END	1584632766962	1584632767992
USER	Slaying the dragon	1070	START	1584632768013	1584632768013
REQUEST	1050		Deferred attack	1584632767014	1584632768020	OK	 
USER	Slaying the dragon	1050	END	1584632767014	1584632768044
USER	Slaying the dragon	1071	START	1584632768063	1584632768063
REQUEST	1051		Deferred attack	1584632767063	1584632768070	OK	 
USER	Slaying the dragon	1051	END	1584632767063	1584632768092
USER	Slaying the dragon	1072	START	1584632768114	1584632768114
REQUEST	1052		Deferred attack	1584632767114	1584632768121	OK	 
USER	Slaying the dragon	1052	END	1584632767114	1584632768144
USER	Slaying the dragon	1073	START	1584632768162	1584632768162
REQUEST	1053		Deferred attack	1584632767164	1584632768171	OK	 
USER	Slaying the dragon	1053	END	1584632767164	1584632768193
USER	Slaying the dragon	1074	START	1584632768212	1584632768212
REQUEST	1054		Deferred attack	1584632767213	1584632768219	OK	 
USER	Slaying the dragon	1054	END	1584632767213	1584632768244
USER	Slaying the dragon	1075	START	1584632768264	1584632768264
REQUEST	1055		Deferred attack	1584632767263	1584632768270	OK	 
USER	Slaying the dragon	1055	END	1584632767263	1584632768293
USER	Slaying the dragon	1076	START	1584632768313	1584632768313
REQUEST	1056		Deferred attack	1584632767313	1584632768317	OK	 
USER	Slaying the dragon	1056	END	1584632767312	1584632768343
USER	Slaying the dragon	1077	START	1584632768364	1584632768364
REQUEST	1057		Deferred attack	1584632767362	1584632768368	OK	 
USER	Slaying the dragon	1057	END	1584632767362	1584632768393
USER	Slaying the dragon	1078	START	1584632768412	1584632768412
REQUEST	1058		Deferred attack	1584632767414	1584632768421	OK	 
USER	Slaying the dragon	1058	END	1584632767414	1584632768442
USER	Slaying the dragon	1079	START	1584632768463	1584632768463
REQUEST	1059		Deferred attack	1584632767462	1584632768468	OK	 
USER	Slaying the dragon	1059	END	1584632767462	1584632768493
USER	Slaying the dragon	1080	START	1584632768512	1584632768512
REQUEST	1060		Deferred attack	1584632767512	1584632768516	OK	 
USER	Slaying the dragon	1060	END	1584632767512	1584632768542
USER	Slaying the dragon	1081	START	1584632768564	1584632768564
REQUEST	1061		Deferred attack	1584632767562	1584632768566	OK	 
USER	Slaying the dragon	1061	END	1584632767562	1584632768592
USER	Slaying the dragon	1082	START	1584632768613	1584632768613
REQUEST	1062		Deferred attack	1584632767613	1584632768619	OK	 
USER	Slaying the dragon	1062	END	1584632767612	1584632768644
USER	Slaying the dragon	1083	START	1584632768664	1584632768664
REQUEST	1063		Deferred attack	1584632767663	1584632768669	OK	 
USER	Slaying the dragon	1063	END	1584632767663	1584632768693
USER	Slaying the dragon	1084	START	1584632768712	1584632768712
REQUEST	1064		Deferred attack	1584632767714	1584632768720	OK	 
USER	Slaying the dragon	1064	END	1584632767713	1584632768742
USER	Slaying the dragon	1085	START	1584632768762	1584632768762
REQUEST	1065		Deferred attack	1584632767762	1584632768769	OK	 
USER	Slaying the dragon	1065	END	1584632767762	1584632768794
USER	Slaying the dragon	1086	START	1584632768812	1584632768812
REQUEST	1066		Deferred attack	1584632767814	1584632768819	OK	 
USER	Slaying the dragon	1066	END	1584632767814	1584632768843
USER	Slaying the dragon	1087	START	1584632768863	1584632768863
REQUEST	1067		Deferred attack	1584632767864	1584632768869	OK	 
USER	Slaying the dragon	1067	END	1584632767864	1584632768893
USER	Slaying the dragon	1088	START	1584632768913	1584632768913
REQUEST	1068		Deferred attack	1584632767913	1584632768920	OK	 
USER	Slaying the dragon	1068	END	1584632767913	1584632768943
USER	Slaying the dragon	1089	START	1584632768964	1584632768964
REQUEST	1069		Deferred attack	1584632767964	1584632768972	OK	 
USER	Slaying the dragon	1069	END	1584632767964	1584632768993
USER	Slaying the dragon	1090	START	1584632769012	1584632769012
REQUEST	1070		Deferred attack	1584632768013	1584632769019	OK	 
USER	Slaying the dragon	1070	END	1584632768013	1584632769042
USER	Slaying the dragon	1091	START	1584632769063	1584632769063
REQUEST	1071		Deferred attack	1584632768063	1584632769069	OK	 
USER	Slaying the dragon	1071	END	1584632768063	1584632769092
USER	Slaying the dragon	1092	START	1584632769112	1584632769112
REQUEST	1072		Deferred attack	1584632768115	1584632769123	OK	 
USER	Slaying the dragon	1072	END	1584632768114	1584632769153
USER	Slaying the dragon	1093	START	1584632769163	1584632769163
REQUEST	1073		Deferred attack	1584632768162	1584632769170	OK	 
USER	Slaying the dragon	1073	END	1584632768162	1584632769194
USER	Slaying the dragon	1094	START	1584632769213	1584632769213
REQUEST	1074		Deferred attack	1584632768212	1584632769219	OK	 
USER	Slaying the dragon	1074	END	1584632768212	1584632769243
USER	Slaying the dragon	1095	START	1584632769264	1584632769264
REQUEST	1075		Deferred attack	1584632768264	1584632769272	OK	 
USER	Slaying the dragon	1075	END	1584632768264	1584632769293
USER	Slaying the dragon	1096	START	1584632769314	1584632769314
REQUEST	1076		Deferred attack	1584632768314	1584632769320	OK	 
USER	Slaying the dragon	1076	END	1584632768313	1584632769342
USER	Slaying the dragon	1097	START	1584632769363	1584632769363
REQUEST	1077		Deferred attack	1584632768365	1584632769373	OK	 
USER	Slaying the dragon	1077	END	1584632768364	1584632769404
USER	Slaying the dragon	1098	START	1584632769412	1584632769412
REQUEST	1078		Deferred attack	1584632768412	1584632769419	OK	 
USER	Slaying the dragon	1078	END	1584632768412	1584632769444
USER	Slaying the dragon	1099	START	1584632769463	1584632769463
REQUEST	1079		Deferred attack	1584632768463	1584632769466	OK	 
USER	Slaying the dragon	1079	END	1584632768463	1584632769492
USER	Slaying the dragon	1100	START	1584632769513	1584632769513
REQUEST	1080		Deferred attack	1584632768512	1584632769518	OK	 
USER	Slaying the dragon	1080	END	1584632768512	1584632769543
USER	Slaying the dragon	1101	START	1584632769562	1584632769562
REQUEST	1081		Deferred attack	1584632768565	1584632769571	OK	 
USER	Slaying the dragon	1081	END	1584632768564	1584632769593
REQUEST	1082		Deferred attack	1584632768613	1584632769619	OK	 
USER	Slaying the dragon	1102	START	1584632769623	1584632769623
USER	Slaying the dragon	1082	END	1584632768613	1584632769642
REQUEST	1083		Deferred attack	1584632768664	1584632769669	OK	 
USER	Slaying the dragon	1103	START	1584632769674	1584632769674
USER	Slaying the dragon	1083	END	1584632768664	1584632769692
REQUEST	1084		Deferred attack	1584632768712	1584632769718	OK	 
USER	Slaying the dragon	1104	START	1584632769722	1584632769722
USER	Slaying the dragon	1084	END	1584632768712	1584632769744
REQUEST	1085		Deferred attack	1584632768763	1584632769769	OK	 
USER	Slaying the dragon	1105	START	1584632769773	1584632769773
USER	Slaying the dragon	1085	END	1584632768762	1584632769793
REQUEST	1086		Deferred attack	1584632768813	1584632769819	OK	 
USER	Slaying the dragon	1106	START	1584632769822	1584632769822
USER	Slaying the dragon	1086	END	1584632768812	1584632769843
REQUEST	1087		Deferred attack	1584632768864	1584632769872	OK	 
USER	Slaying the dragon	1107	START	1584632769874	1584632769874
USER	Slaying the dragon	1087	END	1584632768863	1584632769892
REQUEST	1088		Deferred attack	1584632768914	1584632769920	OK	 
USER	Slaying the dragon	1108	START	1584632769925	1584632769925
USER	Slaying the dragon	1088	END	1584632768913	1584632769942
REQUEST	1089		Deferred attack	1584632768964	1584632769971	OK	 
USER	Slaying the dragon	1109	START	1584632769974	1584632769974
USER	Slaying the dragon	1089	END	1584632768964	1584632769993
REQUEST	1090		Deferred attack	1584632769013	1584632770020	OK	 
USER	Slaying the dragon	1110	START	1584632770023	1584632770023
