RUN	hammertime.GatlingSimulationTest	gatlingsimulationtest	1584631304102	 	3.3.1
REQUEST	831		Blocking attack	1584631346303	1584631389260	OK	 
REQUEST	833		Blocking attack	1584631346402	1584631389275	OK	 
USER	Slaying the dragon	832	END	1584631346351	1584631389282
USER	Slaying the dragon	831	END	1584631346302	1584631389282
USER	Slaying the dragon	833	END	1584631346402	1584631389301
REQUEST	834		Blocking attack	1584631346452	1584631389355	OK	 
USER	Slaying the dragon	834	END	1584631346451	1584631389382
REQUEST	835		Blocking attack	1584631346500	1584631389428	OK	 
USER	Slaying the dragon	835	END	1584631346500	1584631389450
REQUEST	836		Blocking attack	1584631346551	1584631389480	OK	 
USER	Slaying the dragon	836	END	1584631346551	1584631389510
REQUEST	837		Blocking attack	1584631346600	1584631389512	OK	 
USER	Slaying the dragon	837	END	1584631346600	1584631389542
REQUEST	838		Blocking attack	1584631346650	1584631389558	OK	 
USER	Slaying the dragon	838	END	1584631346650	1584631389580
REQUEST	839		Blocking attack	1584631346702	1584631389600	OK	 
USER	Slaying the dragon	839	END	1584631346702	1584631389630
REQUEST	840		Blocking attack	1584631346750	1584631389668	OK	 
USER	Slaying the dragon	840	END	1584631346750	1584631389691
REQUEST	842		Blocking attack	1584631346863	1584631390263	OK	 
REQUEST	841		Blocking attack	1584631346802	1584631390263	OK	 
REQUEST	843		Blocking attack	1584631346911	1584631390281	OK	 
USER	Slaying the dragon	841	END	1584631346802	1584631390290
USER	Slaying the dragon	842	END	1584631346862	1584631390290
USER	Slaying the dragon	843	END	1584631346910	1584631390312
REQUEST	844		Blocking attack	1584631346960	1584631390359	OK	 
USER	Slaying the dragon	844	END	1584631346959	1584631390382
REQUEST	845		Blocking attack	1584631347012	1584631390432	OK	 
USER	Slaying the dragon	845	END	1584631347011	1584631390460
REQUEST	846		Blocking attack	1584631347062	1584631390482	OK	 
USER	Slaying the dragon	846	END	1584631347062	1584631390512
REQUEST	847		Blocking attack	1584631347110	1584631390518	OK	 
USER	Slaying the dragon	847	END	1584631347110	1584631390540
REQUEST	848		Blocking attack	1584631347162	1584631390564	OK	 
USER	Slaying the dragon	848	END	1584631347162	1584631390592
REQUEST	849		Blocking attack	1584631347211	1584631390607	OK	 
USER	Slaying the dragon	849	END	1584631347210	1584631390630
REQUEST	850		Blocking attack	1584631347261	1584631390674	OK	 
USER	Slaying the dragon	850	END	1584631347261	1584631390701
REQUEST	851		Blocking attack	1584631347311	1584631391265	OK	 
REQUEST	852		Blocking attack	1584631347360	1584631391265	OK	 
REQUEST	853		Blocking attack	1584631347412	1584631391286	OK	 
USER	Slaying the dragon	851	END	1584631347311	1584631391290
USER	Slaying the dragon	852	END	1584631347360	1584631391290
USER	Slaying the dragon	853	END	1584631347412	1584631391312
REQUEST	854		Blocking attack	1584631347462	1584631391364	OK	 
USER	Slaying the dragon	854	END	1584631347462	1584631391390
REQUEST	855		Blocking attack	1584631347510	1584631391435	OK	 
USER	Slaying the dragon	855	END	1584631347510	1584631391462
REQUEST	856		Blocking attack	1584631347561	1584631391486	OK	 
USER	Slaying the dragon	856	END	1584631347560	1584631391512
REQUEST	857		Blocking attack	1584631347612	1584631391524	OK	 
USER	Slaying the dragon	857	END	1584631347612	1584631391549
REQUEST	858		Blocking attack	1584631347662	1584631391567	OK	 
USER	Slaying the dragon	858	END	1584631347661	1584631391590
REQUEST	859		Blocking attack	1584631347710	1584631391611	OK	 
USER	Slaying the dragon	859	END	1584631347709	1584631391642
REQUEST	860		Blocking attack	1584631347760	1584631391679	OK	 
USER	Slaying the dragon	860	END	1584631347759	1584631391701
REQUEST	861		Blocking attack	1584631347811	1584631392269	OK	 
REQUEST	862		Blocking attack	1584631347850	1584631392269	OK	 
USER	Slaying the dragon	861	END	1584631347811	1584631392290
USER	Slaying the dragon	862	END	1584631347850	1584631392290
REQUEST	863		Blocking attack	1584631347900	1584631392291	OK	 
USER	Slaying the dragon	863	END	1584631347899	1584631392321
REQUEST	864		Blocking attack	1584631347951	1584631392369	OK	 
USER	Slaying the dragon	864	END	1584631347951	1584631392390
REQUEST	865		Blocking attack	1584631348001	1584631392441	OK	 
USER	Slaying the dragon	865	END	1584631348000	1584631392471
REQUEST	866		Blocking attack	1584631348051	1584631392491	OK	 
USER	Slaying the dragon	866	END	1584631348050	1584631392519
REQUEST	867		Blocking attack	1584631348103	1584631392531	OK	 
USER	Slaying the dragon	867	END	1584631348102	1584631392560
REQUEST	868		Blocking attack	1584631348150	1584631392573	OK	 
USER	Slaying the dragon	868	END	1584631348150	1584631392600
REQUEST	869		Blocking attack	1584631348200	1584631392618	OK	 
USER	Slaying the dragon	869	END	1584631348200	1584631392640
REQUEST	870		Blocking attack	1584631348250	1584631392682	OK	 
USER	Slaying the dragon	870	END	1584631348250	1584631392710
REQUEST	871		Blocking attack	1584631348302	1584631393273	OK	 
REQUEST	872		Blocking attack	1584631348353	1584631393273	OK	 
REQUEST	873		Blocking attack	1584631348402	1584631393294	OK	 
USER	Slaying the dragon	872	END	1584631348352	1584631393302
USER	Slaying the dragon	871	END	1584631348302	1584631393302
USER	Slaying the dragon	873	END	1584631348402	1584631393321
REQUEST	874		Blocking attack	1584631348450	1584631393375	OK	 
USER	Slaying the dragon	874	END	1584631348450	1584631393401
REQUEST	875		Blocking attack	1584631348500	1584631393445	OK	 
USER	Slaying the dragon	875	END	1584631348499	1584631393470
REQUEST	876		Blocking attack	1584631348552	1584631393497	OK	 
USER	Slaying the dragon	876	END	1584631348552	1584631393521
REQUEST	877		Blocking attack	1584631348601	1584631393538	OK	 
USER	Slaying the dragon	877	END	1584631348601	1584631393560
REQUEST	878		Blocking attack	1584631348651	1584631393576	OK	 
USER	Slaying the dragon	878	END	1584631348650	1584631393602
REQUEST	879		Blocking attack	1584631348702	1584631393624	OK	 
USER	Slaying the dragon	879	END	1584631348701	1584631393651
REQUEST	880		Blocking attack	1584631348752	1584631393690	OK	 
USER	Slaying the dragon	880	END	1584631348752	1584631393720
REQUEST	881		Blocking attack	1584631348802	1584631394277	OK	 
REQUEST	882		Blocking attack	1584631348851	1584631394277	OK	 
REQUEST	883		Blocking attack	1584631348900	1584631394297	OK	 
USER	Slaying the dragon	882	END	1584631348851	1584631394301
USER	Slaying the dragon	881	END	1584631348801	1584631394301
USER	Slaying the dragon	883	END	1584631348900	1584631394320
REQUEST	884		Blocking attack	1584631348950	1584631394380	OK	 
USER	Slaying the dragon	884	END	1584631348950	1584631394412
REQUEST	885		Blocking attack	1584631349000	1584631394451	OK	 
USER	Slaying the dragon	885	END	1584631349000	1584631394479
REQUEST	886		Blocking attack	1584631349052	1584631394503	OK	 
USER	Slaying the dragon	886	END	1584631349052	1584631394531
REQUEST	887		Blocking attack	1584631349102	1584631394543	OK	 
USER	Slaying the dragon	887	END	1584631349101	1584631394569
REQUEST	888		Blocking attack	1584631349152	1584631394580	OK	 
USER	Slaying the dragon	888	END	1584631349152	1584631394610
REQUEST	889		Blocking attack	1584631349202	1584631394629	OK	 
USER	Slaying the dragon	889	END	1584631349202	1584631394650
REQUEST	890		Blocking attack	1584631349251	1584631394695	OK	 
USER	Slaying the dragon	890	END	1584631349251	1584631394719
REQUEST	892		Blocking attack	1584631349353	1584631395281	OK	 
REQUEST	891		Blocking attack	1584631349301	1584631395281	OK	 
REQUEST	893		Blocking attack	1584631349401	1584631395302	OK	 
USER	Slaying the dragon	891	END	1584631349301	1584631395310
USER	Slaying the dragon	892	END	1584631349352	1584631395310
USER	Slaying the dragon	893	END	1584631349401	1584631395330
REQUEST	894		Blocking attack	1584631349451	1584631395384	OK	 
USER	Slaying the dragon	894	END	1584631349451	1584631395412
REQUEST	895		Blocking attack	1584631349502	1584631395457	OK	 
USER	Slaying the dragon	895	END	1584631349502	1584631395483
REQUEST	896		Blocking attack	1584631349550	1584631395507	OK	 
USER	Slaying the dragon	896	END	1584631349550	1584631395530
REQUEST	897		Blocking attack	1584631349601	1584631395548	OK	 
USER	Slaying the dragon	897	END	1584631349600	1584631395572
REQUEST	898		Blocking attack	1584631349652	1584631395582	OK	 
USER	Slaying the dragon	898	END	1584631349652	1584631395612
REQUEST	899		Blocking attack	1584631349700	1584631395634	OK	 
USER	Slaying the dragon	899	END	1584631349700	1584631395662
REQUEST	900		Blocking attack	1584631349751	1584631395699	OK	 
USER	Slaying the dragon	900	END	1584631349750	1584631395721
REQUEST	902		Blocking attack	1584631349861	1584631396290	OK	 
REQUEST	901		Blocking attack	1584631349801	1584631396290	OK	 
REQUEST	903		Blocking attack	1584631349912	1584631396308	OK	 
USER	Slaying the dragon	902	END	1584631349861	1584631396312
USER	Slaying the dragon	901	END	1584631349800	1584631396312
USER	Slaying the dragon	903	END	1584631349912	1584631396330
REQUEST	904		Blocking attack	1584631349960	1584631396389	OK	 
USER	Slaying the dragon	904	END	1584631349960	1584631396411
REQUEST	905		Blocking attack	1584631350010	1584631396459	OK	 
USER	Slaying the dragon	905	END	1584631350010	1584631396482
REQUEST	906		Blocking attack	1584631350062	1584631396511	OK	 
USER	Slaying the dragon	906	END	1584631350062	1584631396541
REQUEST	907		Blocking attack	1584631350110	1584631396550	OK	 
USER	Slaying the dragon	907	END	1584631350109	1584631396581
REQUEST	908		Blocking attack	1584631350162	1584631396585	OK	 
USER	Slaying the dragon	908	END	1584631350161	1584631396610
REQUEST	909		Blocking attack	1584631350210	1584631396641	OK	 
USER	Slaying the dragon	909	END	1584631350210	1584631396670
REQUEST	910		Blocking attack	1584631350262	1584631396705	OK	 
USER	Slaying the dragon	910	END	1584631350261	1584631396732
REQUEST	911		Blocking attack	1584631350310	1584631397296	OK	 
REQUEST	912		Blocking attack	1584631350363	1584631397296	OK	 
REQUEST	913		Blocking attack	1584631350413	1584631397310	OK	 
USER	Slaying the dragon	911	END	1584631350310	1584631397320
USER	Slaying the dragon	912	END	1584631350362	1584631397320
USER	Slaying the dragon	913	END	1584631350412	1584631397341
REQUEST	914		Blocking attack	1584631350462	1584631397395	OK	 
USER	Slaying the dragon	914	END	1584631350462	1584631397420
REQUEST	915		Blocking attack	1584631350511	1584631397460	OK	 
USER	Slaying the dragon	915	END	1584631350510	1584631397490
REQUEST	916		Blocking attack	1584631350562	1584631397518	OK	 
USER	Slaying the dragon	916	END	1584631350561	1584631397541
REQUEST	917		Blocking attack	1584631350611	1584631397555	OK	 
USER	Slaying the dragon	917	END	1584631350611	1584631397581
REQUEST	918		Blocking attack	1584631350661	1584631397591	OK	 
USER	Slaying the dragon	918	END	1584631350660	1584631397609
REQUEST	919		Blocking attack	1584631350711	1584631397643	OK	 
USER	Slaying the dragon	919	END	1584631350711	1584631397672
REQUEST	920		Blocking attack	1584631350762	1584631397710	OK	 
USER	Slaying the dragon	920	END	1584631350761	1584631397731
REQUEST	921		Blocking attack	1584631350810	1584631398297	OK	 
REQUEST	922		Blocking attack	1584631350861	1584631398297	OK	 
REQUEST	923		Blocking attack	1584631350911	1584631398313	OK	 
USER	Slaying the dragon	921	END	1584631350810	1584631398321
USER	Slaying the dragon	922	END	1584631350861	1584631398321
USER	Slaying the dragon	923	END	1584631350911	1584631398340
REQUEST	924		Blocking attack	1584631350961	1584631398398	OK	 
USER	Slaying the dragon	924	END	1584631350960	1584631398423
REQUEST	925		Blocking attack	1584631351011	1584631398463	OK	 
USER	Slaying the dragon	925	END	1584631351011	1584631398491
REQUEST	926		Blocking attack	1584631351061	1584631398521	OK	 
USER	Slaying the dragon	926	END	1584631351060	1584631398549
REQUEST	927		Blocking attack	1584631351112	1584631398558	OK	 
USER	Slaying the dragon	927	END	1584631351111	1584631398580
REQUEST	928		Blocking attack	1584631351161	1584631398596	OK	 
USER	Slaying the dragon	928	END	1584631351160	1584631398620
REQUEST	929		Blocking attack	1584631351210	1584631398644	OK	 
USER	Slaying the dragon	929	END	1584631351210	1584631398670
REQUEST	930		Blocking attack	1584631351261	1584631398712	OK	 
USER	Slaying the dragon	930	END	1584631351260	1584631398741
REQUEST	931		Blocking attack	1584631351310	1584631399302	OK	 
REQUEST	932		Blocking attack	1584631351362	1584631399302	OK	 
REQUEST	933		Blocking attack	1584631351411	1584631399319	OK	 
USER	Slaying the dragon	932	END	1584631351361	1584631399330
USER	Slaying the dragon	931	END	1584631351310	1584631399330
USER	Slaying the dragon	933	END	1584631351411	1584631399341
REQUEST	934		Blocking attack	1584631351463	1584631399401	OK	 
USER	Slaying the dragon	934	END	1584631351462	1584631399430
REQUEST	935		Blocking attack	1584631351512	1584631399469	OK	 
USER	Slaying the dragon	935	END	1584631351511	1584631399490
REQUEST	936		Blocking attack	1584631351561	1584631399525	OK	 
USER	Slaying the dragon	936	END	1584631351560	1584631399549
REQUEST	937		Blocking attack	1584631351611	1584631399560	OK	 
USER	Slaying the dragon	937	END	1584631351611	1584631399592
REQUEST	938		Blocking attack	1584631351661	1584631399597	OK	 
USER	Slaying the dragon	938	END	1584631351661	1584631399620
REQUEST	939		Blocking attack	1584631351711	1584631399646	OK	 
USER	Slaying the dragon	939	END	1584631351710	1584631399672
REQUEST	940		Blocking attack	1584631351762	1584631399715	OK	 
USER	Slaying the dragon	940	END	1584631351762	1584631399741
REQUEST	941		Blocking attack	1584631351811	1584631400307	OK	 
REQUEST	942		Blocking attack	1584631351851	1584631400307	OK	 
REQUEST	943		Blocking attack	1584631351901	1584631400323	OK	 
USER	Slaying the dragon	941	END	1584631351811	1584631400331
USER	Slaying the dragon	942	END	1584631351851	1584631400331
USER	Slaying the dragon	943	END	1584631351901	1584631400351
REQUEST	944		Blocking attack	1584631351951	1584631400406	OK	 
USER	Slaying the dragon	944	END	1584631351950	1584631400430
REQUEST	945		Blocking attack	1584631352000	1584631400473	OK	 
USER	Slaying the dragon	945	END	1584631352000	1584631400500
REQUEST	946		Blocking attack	1584631352051	1584631400531	OK	 
USER	Slaying the dragon	946	END	1584631352051	1584631400561
REQUEST	947		Blocking attack	1584631352101	1584631400564	OK	 
USER	Slaying the dragon	947	END	1584631352101	1584631400590
REQUEST	948		Blocking attack	1584631352151	1584631400601	OK	 
USER	Slaying the dragon	948	END	1584631352151	1584631400630
REQUEST	949		Blocking attack	1584631352201	1584631400647	OK	 
USER	Slaying the dragon	949	END	1584631352201	1584631400670
REQUEST	950		Blocking attack	1584631352250	1584631400718	OK	 
USER	Slaying the dragon	950	END	1584631352250	1584631400740
REQUEST	952		Blocking attack	1584631352351	1584631401314	OK	 
REQUEST	951		Blocking attack	1584631352301	1584631401314	OK	 
REQUEST	953		Blocking attack	1584631352400	1584631401329	OK	 
USER	Slaying the dragon	952	END	1584631352351	1584631401341
USER	Slaying the dragon	951	END	1584631352301	1584631401341
USER	Slaying the dragon	953	END	1584631352400	1584631401350
REQUEST	954		Blocking attack	1584631352450	1584631401411	OK	 
USER	Slaying the dragon	954	END	1584631352450	1584631401442
REQUEST	955		Blocking attack	1584631352500	1584631401480	OK	 
USER	Slaying the dragon	955	END	1584631352500	1584631401500
REQUEST	956		Blocking attack	1584631352551	1584631401538	OK	 
USER	Slaying the dragon	956	END	1584631352551	1584631401560
REQUEST	957		Blocking attack	1584631352601	1584631401567	OK	 
USER	Slaying the dragon	957	END	1584631352601	1584631401589
REQUEST	958		Blocking attack	1584631352652	1584631401604	OK	 
USER	Slaying the dragon	958	END	1584631352652	1584631401629
REQUEST	959		Blocking attack	1584631352702	1584631401651	OK	 
USER	Slaying the dragon	959	END	1584631352701	1584631401682
REQUEST	960		Blocking attack	1584631352752	1584631401724	OK	 
USER	Slaying the dragon	960	END	1584631352751	1584631401750
REQUEST	961		Blocking attack	1584631352800	1584631402318	OK	 
REQUEST	962		Blocking attack	1584631352861	1584631402318	OK	 
REQUEST	963		Blocking attack	1584631352910	1584631402334	OK	 
USER	Slaying the dragon	961	END	1584631352799	1584631402342
USER	Slaying the dragon	962	END	1584631352861	1584631402343
USER	Slaying the dragon	963	END	1584631352910	1584631402361
REQUEST	964		Blocking attack	1584631352960	1584631402414	OK	 
USER	Slaying the dragon	964	END	1584631352960	1584631402442
REQUEST	965		Blocking attack	1584631353010	1584631402486	OK	 
USER	Slaying the dragon	965	END	1584631353009	1584631402511
REQUEST	966		Blocking attack	1584631353060	1584631402541	OK	 
USER	Slaying the dragon	966	END	1584631353060	1584631402570
REQUEST	967		Blocking attack	1584631353111	1584631402573	OK	 
USER	Slaying the dragon	967	END	1584631353110	1584631402600
REQUEST	968		Blocking attack	1584631353160	1584631402609	OK	 
USER	Slaying the dragon	968	END	1584631353160	1584631402631
REQUEST	969		Blocking attack	1584631353211	1584631402657	OK	 
USER	Slaying the dragon	969	END	1584631353210	1584631402680
REQUEST	970		Blocking attack	1584631353262	1584631402729	OK	 
USER	Slaying the dragon	970	END	1584631353261	1584631402751
REQUEST	972		Blocking attack	1584631353360	1584631403324	OK	 
REQUEST	971		Blocking attack	1584631353311	1584631403324	OK	 
REQUEST	973		Blocking attack	1584631353410	1584631403341	OK	 
USER	Slaying the dragon	972	END	1584631353360	1584631403352
USER	Slaying the dragon	971	END	1584631353310	1584631403352
USER	Slaying the dragon	973	END	1584631353410	1584631403372
REQUEST	974		Blocking attack	1584631353460	1584631403417	OK	 
USER	Slaying the dragon	974	END	1584631353460	1584631403441
REQUEST	975		Blocking attack	1584631353512	1584631403491	OK	 
USER	Slaying the dragon	975	END	1584631353512	1584631403521
REQUEST	976		Blocking attack	1584631353560	1584631403545	OK	 
USER	Slaying the dragon	976	END	1584631353560	1584631403571
REQUEST	977		Blocking attack	1584631353610	1584631403578	OK	 
USER	Slaying the dragon	977	END	1584631353610	1584631403600
REQUEST	978		Blocking attack	1584631353660	1584631403613	OK	 
USER	Slaying the dragon	978	END	1584631353660	1584631403641
REQUEST	979		Blocking attack	1584631353710	1584631403662	OK	 
USER	Slaying the dragon	979	END	1584631353710	1584631403690
REQUEST	980		Blocking attack	1584631353762	1584631403732	OK	 
USER	Slaying the dragon	980	END	1584631353761	1584631403762
REQUEST	981		Blocking attack	1584631353811	1584631404326	OK	 
REQUEST	982		Blocking attack	1584631353862	1584631404326	OK	 
REQUEST	983		Blocking attack	1584631353910	1584631404348	OK	 
USER	Slaying the dragon	981	END	1584631353810	1584631404350
USER	Slaying the dragon	982	END	1584631353862	1584631404350
USER	Slaying the dragon	983	END	1584631353910	1584631404371
REQUEST	984		Blocking attack	1584631353960	1584631404421	OK	 
USER	Slaying the dragon	984	END	1584631353959	1584631404451
REQUEST	985		Blocking attack	1584631354010	1584631404493	OK	 
USER	Slaying the dragon	985	END	1584631354010	1584631404520
REQUEST	986		Blocking attack	1584631354061	1584631404550	OK	 
USER	Slaying the dragon	986	END	1584631354061	1584631404572
REQUEST	987		Blocking attack	1584631354110	1584631404583	OK	 
USER	Slaying the dragon	987	END	1584631354109	1584631404613
REQUEST	988		Blocking attack	1584631354161	1584631404618	OK	 
USER	Slaying the dragon	988	END	1584631354161	1584631404641
REQUEST	989		Blocking attack	1584631354211	1584631404669	OK	 
USER	Slaying the dragon	989	END	1584631354211	1584631404690
REQUEST	990		Blocking attack	1584631354260	1584631404737	OK	 
USER	Slaying the dragon	990	END	1584631354260	1584631404759
REQUEST	992		Blocking attack	1584631354360	1584631405334	OK	 
REQUEST	991		Blocking attack	1584631354312	1584631405334	OK	 
REQUEST	993		Blocking attack	1584631354412	1584631405353	OK	 
USER	Slaying the dragon	992	END	1584631354359	1584631405360
USER	Slaying the dragon	991	END	1584631354312	1584631405360
USER	Slaying the dragon	993	END	1584631354412	1584631405381
REQUEST	994		Blocking attack	1584631354462	1584631405426	OK	 
USER	Slaying the dragon	994	END	1584631354462	1584631405449
REQUEST	995		Blocking attack	1584631354511	1584631405497	OK	 
USER	Slaying the dragon	995	END	1584631354511	1584631405520
REQUEST	996		Blocking attack	1584631354562	1584631405555	OK	 
USER	Slaying the dragon	996	END	1584631354562	1584631405579
REQUEST	997		Blocking attack	1584631354612	1584631405588	OK	 
USER	Slaying the dragon	997	END	1584631354612	1584631405609
REQUEST	998		Blocking attack	1584631354660	1584631405625	OK	 
USER	Slaying the dragon	998	END	1584631354659	1584631405651
REQUEST	999		Blocking attack	1584631354711	1584631405674	OK	 
USER	Slaying the dragon	999	END	1584631354711	1584631405701
REQUEST	1000		Blocking attack	1584631354760	1584631405743	OK	 
USER	Slaying the dragon	1000	END	1584631354760	1584631405770
REQUEST	1001		Blocking attack	1584631354810	1584631406340	OK	 
REQUEST	1002		Blocking attack	1584631354861	1584631406340	OK	 
REQUEST	1003		Blocking attack	1584631354910	1584631406359	OK	 
USER	Slaying the dragon	1002	END	1584631354861	1584631406370
USER	Slaying the dragon	1001	END	1584631354809	1584631406370
USER	Slaying the dragon	1003	END	1584631354909	1584631406382
REQUEST	1004		Blocking attack	1584631354961	1584631406431	OK	 
USER	Slaying the dragon	1004	END	1584631354961	1584631406460
REQUEST	1005		Blocking attack	1584631355011	1584631406501	OK	 
USER	Slaying the dragon	1005	END	1584631355011	1584631406531
REQUEST	1006		Blocking attack	1584631355061	1584631406560	OK	 
USER	Slaying the dragon	1006	END	1584631355061	1584631406590
REQUEST	1007		Blocking attack	1584631355110	1584631406593	OK	 
USER	Slaying the dragon	1007	END	1584631355110	1584631406622
REQUEST	1008		Blocking attack	1584631355160	1584631406628	OK	 
USER	Slaying the dragon	1008	END	1584631355160	1584631406651
REQUEST	1009		Blocking attack	1584631355211	1584631406681	OK	 
USER	Slaying the dragon	1009	END	1584631355210	1584631406710
REQUEST	1010		Blocking attack	1584631355260	1584631406747	OK	 
USER	Slaying the dragon	1010	END	1584631355260	1584631406771
REQUEST	1012		Blocking attack	1584631355361	1584631407348	OK	 
REQUEST	1011		Blocking attack	1584631355311	1584631407348	OK	 
REQUEST	1013		Blocking attack	1584631355411	1584631407364	OK	 
USER	Slaying the dragon	1012	END	1584631355361	1584631407371
USER	Slaying the dragon	1011	END	1584631355310	1584631407371
USER	Slaying the dragon	1013	END	1584631355411	1584631407391
REQUEST	1014		Blocking attack	1584631355460	1584631407434	OK	 
USER	Slaying the dragon	1014	END	1584631355460	1584631407460
REQUEST	1015		Blocking attack	1584631355510	1584631407507	OK	 
USER	Slaying the dragon	1015	END	1584631355509	1584631407530
REQUEST	1016		Blocking attack	1584631355562	1584631407561	OK	 
USER	Slaying the dragon	1016	END	1584631355562	1584631407591
REQUEST	1017		Blocking attack	1584631355611	1584631407596	OK	 
USER	Slaying the dragon	1017	END	1584631355611	1584631407622
REQUEST	1018		Blocking attack	1584631355662	1584631407630	OK	 
USER	Slaying the dragon	1018	END	1584631355661	1584631407650
REQUEST	1019		Blocking attack	1584631355710	1584631407687	OK	 
USER	Slaying the dragon	1019	END	1584631355710	1584631407709
REQUEST	1020		Blocking attack	1584631355761	1584631407753	OK	 
USER	Slaying the dragon	1020	END	1584631355760	1584631407781
REQUEST	1022		Blocking attack	1584631355851	1584631408351	OK	 
REQUEST	1021		Blocking attack	1584631355811	1584631408351	OK	 
REQUEST	1023		Blocking attack	1584631355901	1584631408368	OK	 
USER	Slaying the dragon	1022	END	1584631355851	1584631408382
USER	Slaying the dragon	1021	END	1584631355811	1584631408382
USER	Slaying the dragon	1023	END	1584631355901	1584631408391
REQUEST	1024		Blocking attack	1584631355950	1584631408439	OK	 
USER	Slaying the dragon	1024	END	1584631355950	1584631408459
REQUEST	1025		Blocking attack	1584631356003	1584631408511	OK	 
USER	Slaying the dragon	1025	END	1584631356002	1584631408541
REQUEST	1026		Blocking attack	1584631356050	1584631408564	OK	 
USER	Slaying the dragon	1026	END	1584631356049	1584631408592
REQUEST	1027		Blocking attack	1584631356101	1584631408600	OK	 
USER	Slaying the dragon	1027	END	1584631356100	1584631408632
REQUEST	1028		Blocking attack	1584631356150	1584631408633	OK	 
USER	Slaying the dragon	1028	END	1584631356150	1584631408660
REQUEST	1029		Blocking attack	1584631356200	1584631408692	OK	 
USER	Slaying the dragon	1029	END	1584631356199	1584631408720
REQUEST	1030		Blocking attack	1584631356251	1584631408760	OK	 
USER	Slaying the dragon	1030	END	1584631356251	1584631408782
REQUEST	1032		Blocking attack	1584631356349	1584631409353	OK	 
REQUEST	1031		Blocking attack	1584631356300	1584631409353	OK	 
REQUEST	1033		Blocking attack	1584631356401	1584631409375	OK	 
USER	Slaying the dragon	1031	END	1584631356300	1584631409381
USER	Slaying the dragon	1032	END	1584631356349	1584631409381
USER	Slaying the dragon	1033	END	1584631356401	1584631409400
REQUEST	1034		Blocking attack	1584631356451	1584631409441	OK	 
USER	Slaying the dragon	1034	END	1584631356451	1584631409460
REQUEST	1035		Blocking attack	1584631356502	1584631409513	OK	 
USER	Slaying the dragon	1035	END	1584631356502	1584631409540
REQUEST	1036		Blocking attack	1584631356552	1584631409567	OK	 
USER	Slaying the dragon	1036	END	1584631356551	1584631409591
REQUEST	1037		Blocking attack	1584631356602	1584631409607	OK	 
USER	Slaying the dragon	1037	END	1584631356601	1584631409632
REQUEST	1038		Blocking attack	1584631356651	1584631409636	OK	 
USER	Slaying the dragon	1038	END	1584631356651	1584631409659
REQUEST	1039		Blocking attack	1584631356701	1584631409696	OK	 
USER	Slaying the dragon	1039	END	1584631356701	1584631409721
REQUEST	1040		Blocking attack	1584631356752	1584631409761	OK	 
USER	Slaying the dragon	1040	END	1584631356751	1584631409790
REQUEST	1042		Blocking attack	1584631356851	1584631410359	OK	 
REQUEST	1041		Blocking attack	1584631356802	1584631410359	OK	 
REQUEST	1043		Blocking attack	1584631356902	1584631410377	OK	 
USER	Slaying the dragon	1042	END	1584631356851	1584631410382
USER	Slaying the dragon	1041	END	1584631356801	1584631410382
USER	Slaying the dragon	1043	END	1584631356902	1584631410403
REQUEST	1044		Blocking attack	1584631356951	1584631410446	OK	 
USER	Slaying the dragon	1044	END	1584631356951	1584631410472
REQUEST	1045		Blocking attack	1584631357000	1584631410515	OK	 
USER	Slaying the dragon	1045	END	1584631357000	1584631410540
REQUEST	1046		Blocking attack	1584631357052	1584631410574	OK	 
USER	Slaying the dragon	1046	END	1584631357052	1584631410602
REQUEST	1047		Blocking attack	1584631357101	1584631410612	OK	 
USER	Slaying the dragon	1047	END	1584631357101	1584631410640
REQUEST	1048		Blocking attack	1584631357151	1584631410641	OK	 
USER	Slaying the dragon	1048	END	1584631357150	1584631410670
REQUEST	1049		Blocking attack	1584631357200	1584631410697	OK	 
USER	Slaying the dragon	1049	END	1584631357200	1584631410720
REQUEST	1050		Blocking attack	1584631357250	1584631410767	OK	 
USER	Slaying the dragon	1050	END	1584631357250	1584631410791
REQUEST	1052		Blocking attack	1584631357351	1584631411365	OK	 
REQUEST	1051		Blocking attack	1584631357301	1584631411365	OK	 
REQUEST	1053		Blocking attack	1584631357401	1584631411380	OK	 
USER	Slaying the dragon	1052	END	1584631357351	1584631411392
USER	Slaying the dragon	1051	END	1584631357301	1584631411392
USER	Slaying the dragon	1053	END	1584631357401	1584631411412
REQUEST	1054		Blocking attack	1584631357450	1584631411453	OK	 
USER	Slaying the dragon	1054	END	1584631357450	1584631411480
REQUEST	1055		Blocking attack	1584631357500	1584631411518	OK	 
USER	Slaying the dragon	1055	END	1584631357499	1584631411540
REQUEST	1056		Blocking attack	1584631357552	1584631411577	OK	 
USER	Slaying the dragon	1056	END	1584631357551	1584631411600
REQUEST	1057		Blocking attack	1584631357601	1584631411615	OK	 
USER	Slaying the dragon	1057	END	1584631357601	1584631411642
REQUEST	1058		Blocking attack	1584631357653	1584631411643	OK	 
USER	Slaying the dragon	1058	END	1584631357652	1584631411670
REQUEST	1059		Blocking attack	1584631357701	1584631411699	OK	 
USER	Slaying the dragon	1059	END	1584631357701	1584631411722
REQUEST	1060		Blocking attack	1584631357750	1584631411770	OK	 
USER	Slaying the dragon	1060	END	1584631357750	1584631411800
REQUEST	1061		Blocking attack	1584631357801	1584631412368	OK	 
